,age,decile_score,priors_count,decile_score.1,v_decile_score,priors_count.1,two_year_recid,sex_Female,sex_Male,age_cat_25 - 45,age_cat_Greater than 45,age_cat_Less than 25,race_African-American,race_Caucasian,race_Other
4406,38.0,7.0,2.0,7.0,6.0,2.0,1.0,0,1,1,0,0,1,0,0
4407,37.0,1.0,0.0,1.0,1.0,0.0,0.0,1,0,1,0,0,1,0,0
4408,34.0,5.0,3.0,5.0,5.0,3.0,0.0,0,1,1,0,0,0,1,0
4409,44.0,3.0,7.0,3.0,4.0,7.0,1.0,0,1,1,0,0,0,0,1
4410,38.0,2.0,0.0,2.0,1.0,0.0,0.0,1,0,1,0,0,0,0,1
4411,31.0,6.0,0.0,6.0,5.0,0.0,0.0,1,0,1,0,0,1,0,0
4412,29.0,2.0,0.0,2.0,2.0,0.0,0.0,1,0,1,0,0,0,1,0
4413,20.0,9.0,1.0,9.0,10.0,1.0,1.0,0,1,0,0,1,0,1,0
4414,22.0,4.0,0.0,4.0,6.0,0.0,0.0,0,1,0,0,1,1,0,0
4415,51.0,1.0,0.0,1.0,1.0,0.0,0.0,1,0,0,1,0,0,0,1
4416,24.0,4.0,2.0,4.0,4.0,2.0,1.0,0,1,0,0,1,1,0,0
4417,47.0,8.0,0.0,8.0,6.0,0.0,1.0,0,1,0,1,0,1,0,0
4418,36.0,5.0,1.0,5.0,4.0,1.0,1.0,1,0,1,0,0,1,0,0
4419,21.0,4.0,1.0,4.0,6.0,1.0,0.0,0,1,0,0,1,1,0,0
4420,25.0,10.0,3.0,10.0,9.0,3.0,1.0,0,1,1,0,0,1,0,0
4421,23.0,9.0,5.0,9.0,9.0,5.0,1.0,0,1,0,0,1,1,0,0
4422,23.0,3.0,0.0,3.0,4.0,0.0,0.0,0,1,0,0,1,0,0,1
4423,24.0,10.0,0.0,10.0,6.0,0.0,0.0,1,0,0,0,1,0,1,0
4424,35.0,2.0,2.0,2.0,1.0,2.0,1.0,0,1,1,0,0,0,1,0
4425,23.0,4.0,0.0,4.0,5.0,0.0,0.0,1,0,0,0,1,0,0,1
4426,19.0,4.0,0.0,4.0,6.0,0.0,1.0,1,0,0,0,1,1,0,0
4427,32.0,1.0,0.0,1.0,2.0,0.0,1.0,0,1,1,0,0,0,1,0
4428,39.0,1.0,0.0,1.0,1.0,0.0,1.0,1,0,1,0,0,0,1,0
4429,30.0,9.0,12.0,9.0,6.0,12.0,1.0,0,1,1,0,0,1,0,0
4430,33.0,7.0,2.0,7.0,7.0,2.0,0.0,0,1,1,0,0,1,0,0
4431,20.0,3.0,0.0,3.0,5.0,0.0,1.0,0,1,0,0,1,0,1,0
4432,36.0,2.0,0.0,2.0,1.0,0.0,0.0,1,0,1,0,0,0,1,0
4433,61.0,1.0,1.0,1.0,1.0,1.0,0.0,0,1,0,1,0,0,0,1
4434,29.0,8.0,8.0,8.0,4.0,8.0,1.0,0,1,1,0,0,1,0,0
4435,40.0,2.0,0.0,2.0,1.0,0.0,0.0,1,0,1,0,0,0,1,0
4436,53.0,7.0,4.0,7.0,1.0,4.0,0.0,0,1,0,1,0,1,0,0
4437,28.0,2.0,0.0,2.0,2.0,0.0,0.0,1,0,1,0,0,0,1,0
4438,38.0,2.0,2.0,2.0,1.0,2.0,0.0,0,1,1,0,0,0,0,1
4439,27.0,9.0,9.0,9.0,8.0,9.0,1.0,0,1,1,0,0,1,0,0
4440,55.0,3.0,0.0,3.0,1.0,0.0,0.0,0,1,0,1,0,0,1,0
4441,22.0,7.0,1.0,7.0,6.0,1.0,0.0,0,1,0,0,1,1,0,0
4442,34.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0,1,0,0,1,0,0
4443,55.0,2.0,1.0,2.0,3.0,1.0,0.0,0,1,0,1,0,0,1,0
4444,24.0,8.0,2.0,8.0,6.0,2.0,0.0,0,1,0,0,1,0,0,1
4445,47.0,9.0,21.0,9.0,6.0,21.0,1.0,1,0,0,1,0,1,0,0
4446,41.0,1.0,0.0,1.0,1.0,0.0,0.0,0,1,1,0,0,0,0,1
4447,41.0,3.0,0.0,3.0,1.0,0.0,0.0,0,1,1,0,0,0,0,1
4448,61.0,3.0,12.0,3.0,4.0,12.0,0.0,0,1,0,1,0,1,0,0
4449,57.0,1.0,3.0,1.0,1.0,3.0,0.0,0,1,0,1,0,1,0,0
4450,38.0,3.0,2.0,3.0,2.0,2.0,0.0,1,0,1,0,0,0,1,0
4451,25.0,4.0,13.0,4.0,3.0,13.0,1.0,0,1,1,0,0,0,1,0
4452,23.0,2.0,0.0,2.0,3.0,0.0,1.0,0,1,0,0,1,1,0,0
4453,23.0,5.0,3.0,5.0,6.0,3.0,0.0,0,1,0,0,1,0,1,0
4454,20.0,3.0,0.0,3.0,5.0,0.0,0.0,0,1,0,0,1,1,0,0
4455,44.0,8.0,1.0,8.0,5.0,1.0,0.0,0,1,1,0,0,0,1,0
4456,38.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0,1,0,0,0,1,0
4457,56.0,2.0,5.0,2.0,2.0,5.0,1.0,0,1,0,1,0,1,0,0
4458,43.0,2.0,2.0,2.0,1.0,2.0,1.0,0,1,1,0,0,0,1,0
4459,22.0,3.0,0.0,3.0,5.0,0.0,1.0,0,1,0,0,1,1,0,0
4460,31.0,9.0,6.0,9.0,9.0,6.0,1.0,0,1,1,0,0,1,0,0
4461,32.0,1.0,0.0,1.0,2.0,0.0,0.0,0,1,1,0,0,0,0,1
4462,29.0,6.0,0.0,6.0,3.0,0.0,0.0,0,1,1,0,0,1,0,0
4463,22.0,9.0,1.0,9.0,10.0,1.0,1.0,0,1,0,0,1,1,0,0
4464,23.0,9.0,3.0,9.0,8.0,3.0,1.0,0,1,0,0,1,1,0,0
4465,24.0,4.0,1.0,4.0,4.0,1.0,0.0,0,1,0,0,1,0,1,0
4466,45.0,1.0,0.0,1.0,1.0,0.0,0.0,0,1,0,1,0,0,0,1
4467,21.0,9.0,2.0,9.0,7.0,2.0,0.0,0,1,0,0,1,1,0,0
4468,29.0,2.0,0.0,2.0,2.0,0.0,0.0,1,0,1,0,0,1,0,0
4469,51.0,4.0,0.0,4.0,1.0,0.0,1.0,1,0,0,1,0,0,1,0
4470,36.0,2.0,2.0,2.0,1.0,2.0,1.0,0,1,1,0,0,0,0,1
4471,25.0,3.0,1.0,3.0,4.0,1.0,0.0,0,1,1,0,0,1,0,0
4472,46.0,3.0,13.0,3.0,2.0,13.0,0.0,0,1,0,1,0,0,0,1
4473,62.0,8.0,22.0,8.0,2.0,22.0,1.0,0,1,0,1,0,1,0,0
4474,25.0,4.0,0.0,4.0,5.0,0.0,1.0,0,1,1,0,0,1,0,0
4475,27.0,2.0,2.0,2.0,3.0,2.0,0.0,0,1,1,0,0,0,1,0
4476,49.0,2.0,0.0,2.0,2.0,0.0,0.0,0,1,0,1,0,1,0,0
4477,22.0,9.0,3.0,9.0,4.0,3.0,1.0,1,0,0,0,1,0,1,0
4478,34.0,10.0,9.0,10.0,6.0,9.0,1.0,1,0,1,0,0,0,1,0
4479,37.0,1.0,1.0,1.0,1.0,1.0,0.0,0,1,1,0,0,0,0,1
4480,21.0,3.0,0.0,3.0,5.0,0.0,1.0,0,1,0,0,1,0,1,0
4481,51.0,1.0,3.0,1.0,1.0,3.0,1.0,0,1,0,1,0,0,1,0
4482,39.0,5.0,2.0,5.0,1.0,2.0,1.0,1,0,1,0,0,0,1,0
4483,43.0,3.0,8.0,3.0,3.0,8.0,1.0,0,1,1,0,0,1,0,0
4484,22.0,6.0,0.0,6.0,8.0,0.0,1.0,0,1,0,0,1,1,0,0
4485,28.0,7.0,4.0,7.0,3.0,4.0,0.0,1,0,1,0,0,1,0,0
4486,43.0,9.0,0.0,9.0,3.0,0.0,1.0,0,1,1,0,0,0,1,0
4487,27.0,8.0,7.0,8.0,6.0,7.0,1.0,0,1,1,0,0,0,1,0
4488,27.0,2.0,0.0,2.0,3.0,0.0,1.0,0,1,1,0,0,0,0,1
4489,31.0,2.0,1.0,2.0,2.0,1.0,1.0,0,1,1,0,0,0,1,0
4490,28.0,2.0,0.0,2.0,2.0,0.0,0.0,1,0,1,0,0,1,0,0
4491,58.0,2.0,3.0,2.0,1.0,3.0,0.0,0,1,0,1,0,0,1,0
4492,22.0,4.0,0.0,4.0,5.0,0.0,1.0,0,1,0,0,1,0,1,0
4493,21.0,8.0,0.0,8.0,8.0,0.0,1.0,0,1,0,0,1,0,0,1
4494,31.0,4.0,5.0,4.0,3.0,5.0,0.0,0,1,1,0,0,1,0,0
4495,33.0,3.0,0.0,3.0,3.0,0.0,0.0,0,1,1,0,0,1,0,0
4496,26.0,10.0,6.0,10.0,4.0,6.0,1.0,0,1,1,0,0,1,0,0
4497,23.0,5.0,1.0,5.0,5.0,1.0,0.0,1,0,0,0,1,1,0,0
4498,32.0,10.0,11.0,10.0,9.0,11.0,0.0,0,1,1,0,0,0,1,0
4499,57.0,2.0,2.0,2.0,1.0,2.0,0.0,0,1,0,1,0,1,0,0
4500,22.0,8.0,0.0,8.0,8.0,0.0,0.0,0,1,0,0,1,0,1,0
4501,35.0,2.0,2.0,2.0,1.0,2.0,0.0,1,0,1,0,0,1,0,0
4502,47.0,6.0,1.0,6.0,3.0,1.0,1.0,0,1,0,1,0,0,1,0
4503,35.0,1.0,2.0,1.0,1.0,2.0,0.0,0,1,1,0,0,0,0,1
4504,29.0,9.0,17.0,9.0,8.0,17.0,1.0,0,1,1,0,0,1,0,0
4505,54.0,2.0,1.0,2.0,1.0,1.0,0.0,1,0,0,1,0,0,1,0
4506,29.0,8.0,0.0,8.0,3.0,0.0,0.0,0,1,1,0,0,0,1,0
4507,28.0,4.0,0.0,4.0,3.0,0.0,1.0,1,0,1,0,0,0,0,1
4508,51.0,8.0,17.0,8.0,2.0,17.0,1.0,0,1,0,1,0,1,0,0
4509,36.0,6.0,0.0,6.0,2.0,0.0,0.0,1,0,1,0,0,1,0,0
4510,35.0,4.0,3.0,4.0,4.0,3.0,1.0,0,1,1,0,0,0,1,0
4511,20.0,4.0,1.0,4.0,7.0,1.0,1.0,0,1,0,0,1,1,0,0
4512,25.0,5.0,0.0,5.0,5.0,0.0,0.0,0,1,1,0,0,1,0,0
4513,29.0,5.0,2.0,5.0,3.0,2.0,0.0,0,1,1,0,0,1,0,0
4514,31.0,10.0,0.0,10.0,9.0,0.0,1.0,0,1,1,0,0,0,0,1
4515,62.0,1.0,4.0,1.0,1.0,4.0,0.0,0,1,0,1,0,1,0,0
4516,39.0,2.0,0.0,2.0,2.0,0.0,0.0,0,1,1,0,0,0,1,0
4517,30.0,4.0,1.0,4.0,3.0,1.0,1.0,0,1,1,0,0,1,0,0
4518,23.0,7.0,0.0,7.0,4.0,0.0,0.0,1,0,0,0,1,1,0,0
4519,23.0,4.0,1.0,4.0,4.0,1.0,0.0,1,0,0,0,1,1,0,0
4520,37.0,3.0,0.0,3.0,3.0,0.0,0.0,1,0,1,0,0,0,0,1
4521,30.0,7.0,21.0,7.0,2.0,21.0,1.0,0,1,1,0,0,1,0,0
4522,33.0,9.0,18.0,9.0,8.0,18.0,1.0,0,1,1,0,0,1,0,0
4523,20.0,4.0,0.0,4.0,6.0,0.0,1.0,0,1,0,0,1,0,0,1
4524,61.0,6.0,1.0,6.0,3.0,1.0,0.0,1,0,0,1,0,1,0,0
4525,30.0,7.0,9.0,7.0,2.0,9.0,1.0,0,1,1,0,0,1,0,0
4526,23.0,6.0,1.0,6.0,5.0,1.0,0.0,0,1,0,0,1,1,0,0
4527,27.0,3.0,0.0,3.0,3.0,0.0,1.0,1,0,1,0,0,1,0,0
4528,38.0,6.0,10.0,6.0,2.0,10.0,0.0,0,1,1,0,0,1,0,0
4529,42.0,1.0,1.0,1.0,1.0,1.0,0.0,0,1,1,0,0,1,0,0
4530,31.0,3.0,0.0,3.0,2.0,0.0,0.0,0,1,1,0,0,1,0,0
4531,23.0,9.0,2.0,9.0,7.0,2.0,1.0,0,1,0,0,1,1,0,0
4532,31.0,3.0,1.0,3.0,2.0,1.0,1.0,0,1,1,0,0,0,1,0
4533,43.0,5.0,1.0,5.0,4.0,1.0,1.0,0,1,1,0,0,1,0,0
4534,39.0,3.0,0.0,3.0,1.0,0.0,0.0,0,1,1,0,0,0,1,0
4535,31.0,2.0,0.0,2.0,2.0,0.0,0.0,0,1,1,0,0,1,0,0
4536,22.0,7.0,3.0,7.0,6.0,3.0,1.0,0,1,0,0,1,0,1,0
4537,33.0,3.0,0.0,3.0,2.0,0.0,0.0,1,0,1,0,0,1,0,0
4538,21.0,5.0,1.0,5.0,7.0,1.0,1.0,0,1,0,0,1,0,1,0
4539,23.0,6.0,1.0,6.0,8.0,1.0,1.0,0,1,0,0,1,1,0,0
4540,29.0,4.0,0.0,4.0,3.0,0.0,0.0,1,0,1,0,0,0,1,0
4541,62.0,1.0,2.0,1.0,1.0,2.0,0.0,0,1,0,1,0,0,1,0
4542,56.0,2.0,1.0,2.0,1.0,1.0,1.0,1,0,0,1,0,1,0,0
4543,24.0,3.0,4.0,3.0,3.0,4.0,1.0,1,0,0,0,1,1,0,0
4544,44.0,1.0,0.0,1.0,1.0,0.0,0.0,1,0,1,0,0,0,1,0
4545,22.0,7.0,2.0,7.0,8.0,2.0,1.0,0,1,0,0,1,1,0,0
4546,28.0,5.0,4.0,5.0,2.0,4.0,1.0,1,0,1,0,0,1,0,0
4547,30.0,5.0,0.0,5.0,3.0,0.0,0.0,0,1,1,0,0,1,0,0
4548,32.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1,1,0,0,0,1,0
4549,51.0,6.0,3.0,6.0,3.0,3.0,0.0,0,1,0,1,0,0,1,0
4550,21.0,5.0,0.0,5.0,6.0,0.0,0.0,0,1,0,0,1,1,0,0
4551,21.0,9.0,2.0,9.0,9.0,2.0,1.0,0,1,0,0,1,1,0,0
4552,27.0,9.0,3.0,9.0,5.0,3.0,1.0,0,1,1,0,0,1,0,0
4553,28.0,4.0,0.0,4.0,2.0,0.0,0.0,0,1,1,0,0,0,0,1
4554,31.0,1.0,0.0,1.0,1.0,0.0,0.0,1,0,1,0,0,1,0,0
4555,33.0,8.0,0.0,8.0,6.0,0.0,1.0,0,1,1,0,0,1,0,0
4556,49.0,2.0,2.0,2.0,1.0,2.0,0.0,1,0,0,1,0,0,1,0
4557,41.0,3.0,2.0,3.0,3.0,2.0,0.0,1,0,1,0,0,0,0,1
4558,20.0,4.0,0.0,4.0,7.0,0.0,0.0,0,1,0,0,1,0,1,0
4559,31.0,6.0,10.0,6.0,2.0,10.0,1.0,0,1,1,0,0,1,0,0
4560,25.0,5.0,5.0,5.0,4.0,5.0,1.0,0,1,1,0,0,1,0,0
4561,23.0,9.0,4.0,9.0,9.0,4.0,1.0,0,1,0,0,1,1,0,0
4562,26.0,4.0,0.0,4.0,3.0,0.0,0.0,0,1,1,0,0,0,1,0
4563,45.0,3.0,6.0,3.0,1.0,6.0,1.0,1,0,0,1,0,0,0,1
4564,28.0,2.0,1.0,2.0,2.0,1.0,0.0,0,1,1,0,0,0,1,0
4565,28.0,9.0,13.0,9.0,6.0,13.0,1.0,1,0,1,0,0,1,0,0
4566,39.0,1.0,0.0,1.0,1.0,0.0,1.0,0,1,1,0,0,0,1,0
4567,59.0,2.0,1.0,2.0,1.0,1.0,1.0,0,1,0,1,0,0,0,1
4568,52.0,1.0,4.0,1.0,1.0,4.0,0.0,0,1,0,1,0,1,0,0
4569,36.0,5.0,1.0,5.0,3.0,1.0,0.0,0,1,1,0,0,0,0,1
4570,54.0,5.0,5.0,5.0,1.0,5.0,0.0,0,1,0,1,0,0,0,1
4571,32.0,3.0,0.0,3.0,2.0,0.0,1.0,0,1,1,0,0,0,1,0
4572,54.0,6.0,3.0,6.0,2.0,3.0,0.0,0,1,0,1,0,1,0,0
4573,30.0,3.0,2.0,3.0,2.0,2.0,1.0,0,1,1,0,0,1,0,0
4574,21.0,5.0,0.0,5.0,5.0,0.0,1.0,1,0,0,0,1,1,0,0
4575,25.0,4.0,2.0,4.0,5.0,2.0,1.0,0,1,1,0,0,1,0,0
4576,26.0,5.0,1.0,5.0,4.0,1.0,1.0,0,1,1,0,0,0,0,1
4577,22.0,4.0,0.0,4.0,4.0,0.0,0.0,0,1,0,0,1,1,0,0
4578,61.0,2.0,20.0,2.0,1.0,20.0,1.0,0,1,0,1,0,1,0,0
4579,24.0,6.0,2.0,6.0,5.0,2.0,0.0,0,1,0,0,1,0,1,0
4580,32.0,8.0,2.0,8.0,8.0,2.0,0.0,0,1,1,0,0,1,0,0
4581,26.0,9.0,2.0,9.0,4.0,2.0,1.0,1,0,1,0,0,0,1,0
4582,34.0,3.0,6.0,3.0,2.0,6.0,0.0,1,0,1,0,0,1,0,0
4583,45.0,8.0,12.0,8.0,6.0,12.0,1.0,0,1,0,1,0,1,0,0
4584,22.0,5.0,1.0,5.0,6.0,1.0,1.0,0,1,0,0,1,1,0,0
4585,54.0,3.0,4.0,3.0,1.0,4.0,1.0,0,1,0,1,0,1,0,0
4586,51.0,5.0,8.0,5.0,1.0,8.0,0.0,0,1,0,1,0,1,0,0
4587,28.0,2.0,0.0,2.0,3.0,0.0,0.0,0,1,1,0,0,1,0,0
4588,23.0,2.0,0.0,2.0,5.0,0.0,0.0,0,1,0,0,1,0,1,0
4589,30.0,2.0,0.0,2.0,2.0,0.0,1.0,0,1,1,0,0,0,1,0
4590,25.0,3.0,0.0,3.0,4.0,0.0,1.0,0,1,1,0,0,1,0,0
4591,25.0,5.0,2.0,5.0,3.0,2.0,0.0,0,1,1,0,0,0,1,0
4592,28.0,7.0,2.0,7.0,8.0,2.0,0.0,0,1,1,0,0,0,1,0
4593,32.0,1.0,0.0,1.0,1.0,0.0,1.0,1,0,1,0,0,1,0,0
4594,35.0,4.0,7.0,4.0,3.0,7.0,0.0,0,1,1,0,0,1,0,0
4595,49.0,1.0,0.0,1.0,1.0,0.0,1.0,0,1,0,1,0,1,0,0
4596,36.0,3.0,5.0,3.0,2.0,5.0,1.0,0,1,1,0,0,0,1,0
4597,33.0,9.0,16.0,9.0,9.0,16.0,1.0,0,1,1,0,0,1,0,0
4598,30.0,1.0,1.0,1.0,2.0,1.0,0.0,0,1,1,0,0,0,0,1
4599,58.0,2.0,1.0,2.0,1.0,1.0,0.0,1,0,0,1,0,0,1,0
4600,22.0,7.0,2.0,7.0,6.0,2.0,0.0,0,1,0,0,1,1,0,0
4601,28.0,3.0,2.0,3.0,3.0,2.0,1.0,0,1,1,0,0,0,1,0
4602,28.0,1.0,0.0,1.0,2.0,0.0,1.0,0,1,1,0,0,0,0,1
4603,26.0,10.0,6.0,10.0,9.0,6.0,1.0,0,1,1,0,0,1,0,0
4604,36.0,1.0,3.0,1.0,1.0,3.0,1.0,1,0,1,0,0,0,1,0
4605,23.0,9.0,0.0,9.0,9.0,0.0,0.0,0,1,0,0,1,0,1,0
4606,22.0,5.0,0.0,5.0,6.0,0.0,1.0,0,1,0,0,1,1,0,0
4607,25.0,9.0,10.0,9.0,6.0,10.0,1.0,0,1,1,0,0,1,0,0
4608,26.0,3.0,0.0,3.0,3.0,0.0,0.0,0,1,1,0,0,1,0,0
4609,25.0,5.0,1.0,5.0,6.0,1.0,0.0,0,1,1,0,0,1,0,0
4610,26.0,7.0,7.0,7.0,5.0,7.0,1.0,0,1,1,0,0,0,1,0
4611,40.0,6.0,2.0,6.0,2.0,2.0,0.0,0,1,1,0,0,0,0,1
4612,28.0,2.0,0.0,2.0,3.0,0.0,1.0,0,1,1,0,0,1,0,0
4613,40.0,2.0,1.0,2.0,2.0,1.0,0.0,0,1,1,0,0,0,0,1
4614,56.0,1.0,1.0,1.0,1.0,1.0,0.0,0,1,0,1,0,1,0,0
4615,51.0,2.0,3.0,2.0,2.0,3.0,0.0,0,1,0,1,0,0,1,0
4616,36.0,4.0,0.0,4.0,3.0,0.0,0.0,0,1,1,0,0,1,0,0
4617,51.0,1.0,0.0,1.0,1.0,0.0,0.0,0,1,0,1,0,0,1,0
4618,25.0,5.0,2.0,5.0,3.0,2.0,0.0,0,1,1,0,0,0,1,0
4619,22.0,6.0,1.0,6.0,9.0,1.0,0.0,0,1,0,0,1,1,0,0
4620,35.0,8.0,9.0,8.0,7.0,9.0,0.0,1,0,1,0,0,1,0,0
4621,24.0,5.0,0.0,5.0,4.0,0.0,1.0,0,1,0,0,1,0,1,0
4622,66.0,2.0,5.0,2.0,1.0,5.0,1.0,0,1,0,1,0,1,0,0
4623,27.0,4.0,6.0,4.0,4.0,6.0,1.0,0,1,1,0,0,1,0,0
4624,22.0,9.0,2.0,9.0,7.0,2.0,1.0,0,1,0,0,1,0,1,0
4625,43.0,1.0,2.0,1.0,1.0,2.0,0.0,0,1,1,0,0,0,1,0
4626,22.0,6.0,2.0,6.0,7.0,2.0,0.0,0,1,0,0,1,1,0,0
4627,31.0,10.0,4.0,10.0,8.0,4.0,1.0,0,1,1,0,0,1,0,0
4628,23.0,9.0,4.0,9.0,5.0,4.0,1.0,1,0,0,0,1,0,1,0
4629,27.0,2.0,0.0,2.0,2.0,0.0,1.0,1,0,1,0,0,0,1,0
4630,31.0,9.0,8.0,9.0,5.0,8.0,1.0,0,1,1,0,0,1,0,0
4631,61.0,8.0,29.0,8.0,5.0,29.0,1.0,0,1,0,1,0,1,0,0
4632,25.0,7.0,3.0,7.0,5.0,3.0,0.0,0,1,1,0,0,0,1,0
4633,52.0,1.0,0.0,1.0,1.0,0.0,0.0,1,0,0,1,0,0,1,0
4634,35.0,7.0,0.0,7.0,4.0,0.0,0.0,0,1,1,0,0,0,0,1
4635,24.0,5.0,0.0,5.0,2.0,0.0,0.0,1,0,0,0,1,0,1,0
4636,50.0,10.0,13.0,10.0,5.0,13.0,1.0,0,1,0,1,0,1,0,0
4637,57.0,1.0,0.0,1.0,1.0,0.0,0.0,0,1,0,1,0,0,0,1
4638,38.0,1.0,2.0,1.0,1.0,2.0,0.0,0,1,1,0,0,0,1,0
4639,22.0,3.0,1.0,3.0,5.0,1.0,0.0,0,1,0,0,1,1,0,0
4640,26.0,5.0,1.0,5.0,3.0,1.0,0.0,0,1,1,0,0,0,0,1
4641,25.0,10.0,8.0,10.0,9.0,8.0,0.0,0,1,1,0,0,1,0,0
4642,20.0,7.0,3.0,7.0,10.0,3.0,1.0,0,1,0,0,1,1,0,0
4643,34.0,2.0,2.0,2.0,1.0,2.0,0.0,0,1,1,0,0,1,0,0
4644,25.0,9.0,11.0,9.0,7.0,11.0,1.0,0,1,1,0,0,1,0,0
4645,24.0,5.0,0.0,5.0,4.0,0.0,0.0,1,0,0,0,1,0,1,0
4646,24.0,5.0,4.0,5.0,7.0,4.0,0.0,0,1,0,0,1,0,0,1
4647,49.0,6.0,4.0,6.0,4.0,4.0,1.0,0,1,0,1,0,0,1,0
4648,27.0,10.0,15.0,10.0,5.0,15.0,1.0,0,1,1,0,0,1,0,0
4649,28.0,5.0,10.0,5.0,3.0,10.0,1.0,0,1,1,0,0,1,0,0
4650,33.0,5.0,15.0,5.0,2.0,15.0,1.0,0,1,1,0,0,1,0,0
4651,55.0,5.0,0.0,5.0,1.0,0.0,0.0,0,1,0,1,0,0,1,0
4652,25.0,4.0,1.0,4.0,6.0,1.0,0.0,0,1,1,0,0,0,1,0
4653,47.0,3.0,3.0,3.0,2.0,3.0,1.0,0,1,0,1,0,0,1,0
4654,55.0,7.0,10.0,7.0,4.0,10.0,1.0,0,1,0,1,0,1,0,0
4655,22.0,3.0,0.0,3.0,5.0,0.0,1.0,0,1,0,0,1,1,0,0
4656,32.0,8.0,9.0,8.0,8.0,9.0,0.0,0,1,1,0,0,1,0,0
4657,55.0,1.0,0.0,1.0,1.0,0.0,0.0,0,1,0,1,0,0,1,0
4658,23.0,5.0,3.0,5.0,6.0,3.0,0.0,0,1,0,0,1,1,0,0
4659,54.0,4.0,2.0,4.0,2.0,2.0,1.0,0,1,0,1,0,0,1,0
4660,40.0,1.0,0.0,1.0,1.0,0.0,0.0,0,1,1,0,0,0,0,1
4661,27.0,2.0,0.0,2.0,3.0,0.0,1.0,0,1,1,0,0,1,0,0
4662,36.0,1.0,4.0,1.0,1.0,4.0,1.0,0,1,1,0,0,0,1,0
4663,29.0,7.0,5.0,7.0,3.0,5.0,0.0,1,0,1,0,0,1,0,0
4664,45.0,1.0,0.0,1.0,1.0,0.0,0.0,1,0,0,1,0,0,1,0
4665,25.0,6.0,2.0,6.0,6.0,2.0,0.0,0,1,1,0,0,0,0,1
4666,40.0,3.0,4.0,3.0,5.0,4.0,1.0,0,1,1,0,0,0,1,0
4667,38.0,4.0,7.0,4.0,4.0,7.0,1.0,0,1,1,0,0,1,0,0
4668,57.0,4.0,3.0,4.0,2.0,3.0,0.0,0,1,0,1,0,0,1,0
4669,26.0,10.0,3.0,10.0,8.0,3.0,1.0,0,1,1,0,0,1,0,0
4670,37.0,1.0,0.0,1.0,1.0,0.0,0.0,1,0,1,0,0,1,0,0
4671,42.0,6.0,0.0,6.0,2.0,0.0,1.0,1,0,1,0,0,1,0,0
4672,41.0,1.0,1.0,1.0,1.0,1.0,0.0,0,1,1,0,0,0,1,0
4673,33.0,2.0,0.0,2.0,1.0,0.0,0.0,1,0,1,0,0,0,0,1
4674,57.0,1.0,1.0,1.0,1.0,1.0,0.0,0,1,0,1,0,1,0,0
4675,34.0,9.0,3.0,9.0,7.0,3.0,0.0,0,1,1,0,0,1,0,0
4676,29.0,4.0,1.0,4.0,5.0,1.0,1.0,0,1,1,0,0,1,0,0
4677,45.0,7.0,8.0,7.0,5.0,8.0,0.0,0,1,0,1,0,0,0,1
4678,22.0,4.0,1.0,4.0,5.0,1.0,0.0,0,1,0,0,1,0,1,0
4679,22.0,8.0,0.0,8.0,9.0,0.0,1.0,1,0,0,0,1,1,0,0
4680,42.0,9.0,5.0,9.0,5.0,5.0,1.0,0,1,1,0,0,1,0,0
4681,21.0,4.0,0.0,4.0,6.0,0.0,0.0,0,1,0,0,1,1,0,0
4682,56.0,1.0,1.0,1.0,1.0,1.0,0.0,0,1,0,1,0,0,1,0
4683,48.0,3.0,4.0,3.0,3.0,4.0,0.0,0,1,0,1,0,1,0,0
4684,27.0,2.0,1.0,2.0,2.0,1.0,0.0,0,1,1,0,0,0,0,1
4685,27.0,6.0,2.0,6.0,3.0,2.0,1.0,0,1,1,0,0,0,1,0
4686,34.0,2.0,1.0,2.0,2.0,1.0,0.0,0,1,1,0,0,0,0,1
4687,23.0,6.0,5.0,6.0,5.0,5.0,1.0,0,1,0,0,1,1,0,0
4688,47.0,5.0,3.0,5.0,9.0,3.0,1.0,0,1,0,1,0,1,0,0
4689,33.0,3.0,6.0,3.0,3.0,6.0,1.0,0,1,1,0,0,1,0,0
4690,58.0,1.0,1.0,1.0,1.0,1.0,0.0,0,1,0,1,0,0,1,0
4691,33.0,5.0,1.0,5.0,2.0,1.0,0.0,1,0,1,0,0,1,0,0
4692,40.0,5.0,2.0,5.0,1.0,2.0,0.0,1,0,1,0,0,1,0,0
4693,22.0,5.0,0.0,5.0,6.0,0.0,0.0,0,1,0,0,1,0,1,0
4694,39.0,3.0,2.0,3.0,1.0,2.0,0.0,0,1,1,0,0,0,1,0
4695,30.0,8.0,2.0,8.0,4.0,2.0,0.0,0,1,1,0,0,0,0,1
4696,23.0,8.0,3.0,8.0,7.0,3.0,0.0,1,0,0,0,1,1,0,0
4697,35.0,1.0,1.0,1.0,1.0,1.0,0.0,0,1,1,0,0,0,1,0
4698,22.0,2.0,0.0,2.0,5.0,0.0,0.0,0,1,0,0,1,0,0,1
4699,43.0,6.0,7.0,6.0,7.0,7.0,1.0,0,1,1,0,0,1,0,0
4700,37.0,4.0,4.0,4.0,3.0,4.0,0.0,0,1,1,0,0,0,0,1
